,type,id,lat,lon,tags_addr:city,tags_amenity,tags_name,geometry,index_right,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN
4684,way,405892196,40.5748659,-73.9790989,,restaurant,Margarita Island,POINT (-73.9790989 40.5748659),152,11224,0,Brooklyn,49600.0,46701983.7536391,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1782,node,4136514798,40.6553384,-73.8681511,,restaurant,Buffalo Wild Wings,POINT (-73.86815110000001 40.6553384),127,11239,0,Brooklyn,12562.0,41794660.7671967,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1783,node,4136515315,40.6532729,-73.8715523,,restaurant,Pizza Studio,POINT (-73.8715523 40.6532729),127,11239,0,Brooklyn,12562.0,41794660.7671967,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1784,node,4136515352,40.6539568,-73.8733441,,restaurant,Applebee's Neighborhood Grill & Bar,POINT (-73.8733441 40.6539568),127,11239,0,Brooklyn,12562.0,41794660.7671967,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1785,node,4136515356,40.6535781,-73.8715631,,restaurant,Smashburger,POINT (-73.8715631 40.6535781),127,11239,0,Brooklyn,12562.0,41794660.7671967,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1786,node,4136515361,40.6534603,-73.8714933,,restaurant,Panera Bread,POINT (-73.8714933 40.6534603),127,11239,0,Brooklyn,12562.0,41794660.7671967,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1903,node,4297076490,40.6336847,-74.0146419,,restaurant,East Harbor seafood,POINT (-74.0146419 40.6336847),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1957,node,4316479492,40.6416755,-74.0029091,,restaurant,Simon's BBQ,POINT (-74.0029091 40.6416755),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2823,node,5229544562,40.6403733,-74.0046873,,restaurant,Redang Island,POINT (-74.0046873 40.6403733),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2824,node,5229544586,40.6420592,-74.002941,,restaurant,Gia Lam,POINT (-74.00294100000001 40.6420592),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2926,node,5299354218,40.6366291,-74.0117264,,restaurant,Tokoyama,POINT (-74.0117264 40.6366291),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2974,node,5345659609,40.6491847,-74.0092868,,restaurant,Tacos El Bronquito,POINT (-74.0092868 40.6491847),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3238,node,5463210843,40.6393011,-74.0049723,,restaurant,Laojie Hot Pot,POINT (-74.00497230000001 40.6393011),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3733,node,5747288845,40.6420381,-74.0133186,,restaurant,Pizza,POINT (-74.01331860000001 40.6420381),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3735,node,5747290021,40.6444847,-74.0106339,,restaurant,Rico's Tacos,POINT (-74.0106339 40.6444847),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3736,node,5747291119,40.6419896,-74.0137692,,restaurant,Tulcingo,POINT (-74.0137692 40.6419896),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4053,node,5970881925,40.6477818,-74.0077327,,restaurant,Tacos Matamoras,POINT (-74.00773270000001 40.6477818),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4315,way,249562722,40.6385232,-74.006038,Brooklyn,restaurant,Ocean Palace Seafood Restaurant,POINT (-74.006038 40.6385232),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4316,way,249578943,40.6406469,-74.0153645,,restaurant,Johnny's Pizzeria,POINT (-74.0153645 40.6406469),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4317,way,249595780,40.6478646,-74.0078612,,restaurant,Tacos Matamoras,POINT (-74.00786119999999 40.6478646),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4318,way,249595893,40.6479668,-74.0077546,,restaurant,,POINT (-74.0077546 40.6479668),129,11220,0,Brooklyn,97257.0,47453785.7906374,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1914,node,4305351600,40.8533837,-73.7902721,,restaurant,Porlofino,POINT (-73.7902721 40.8533837),28,10464,0,Bronx,4438.0,11587953.826739,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0
1915,node,4305351601,40.8463428,-73.7863698,,restaurant,The Black Whale,POINT (-73.7863698 40.8463428),28,10464,0,Bronx,4438.0,11587953.826739,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0
1916,node,4305351602,40.8471694,-73.7862558,,restaurant,The Snug,POINT (-73.78625580000001 40.8471694),28,10464,0,Bronx,4438.0,11587953.826739,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0
2675,node,5160036890,40.8471948,-73.7862102,,restaurant,City Island Diner,POINT (-73.7862102 40.8471948),28,10464,0,Bronx,4438.0,11587953.826739,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0
4114,node,5980423635,40.8462258,-73.7862878,,restaurant,Bistro SK,POINT (-73.7862878 40.8462258),28,10464,0,Bronx,4438.0,11587953.826739,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0
4582,way,284827695,40.856841,-73.7913978,,restaurant,City Island Lobster House,POINT (-73.7913978 40.856841),28,10464,0,Bronx,4438.0,11587953.826739,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0
4583,way,284831878,40.8374731,-73.7831229,Bronx,restaurant,Johnny's Pier Restaurant,POINT (-73.7831229 40.8374731),28,10464,0,Bronx,4438.0,11587953.826739,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0
4584,way,284831998,40.8377081,-73.7826554,Bronx,restaurant,Johnny's Reef Restaurant,POINT (-73.7826554 40.8377081),28,10464,0,Bronx,4438.0,11587953.826739,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0
1945,node,4316449695,40.6104657,-74.0031075,,restaurant,Panino Rustico,POINT (-74.0031075 40.6104657),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2441,node,4931671121,40.5913032,-73.9919557,,restaurant,Orange Grill,POINT (-73.99195570000001 40.5913032),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2673,node,5159131321,40.6052328,-73.9973777,,restaurant,,POINT (-73.9973777 40.6052328),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2797,node,5218846562,40.5995027,-73.990109,,restaurant,Asian Kitchen,POINT (-73.990109 40.5995027),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2798,node,5218846618,40.6000383,-73.9903126,,restaurant,Sake,POINT (-73.9903126 40.6000383),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2799,node,5218862265,40.5999593,-73.9902133,,restaurant,Pho Tay Ho 86,POINT (-73.99021329999999 40.5999593),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2800,node,5218863431,40.5994939,-73.9894388,,restaurant,Audrey's Concerto,POINT (-73.9894388 40.5994939),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2801,node,5218863521,40.5993724,-73.9902806,,restaurant,Little Saigon Pearl,POINT (-73.99028060000001 40.5993724),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2802,node,5218863802,40.6001277,-73.9904706,,restaurant,Duck Wong Restaurant,POINT (-73.99047059999999 40.6001277),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2803,node,5218866076,40.5996848,-73.9897271,,restaurant,Rangoon Spoon,POINT (-73.9897271 40.5996848),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2812,node,5221387332,40.5995836,-73.989555,,restaurant,Wasabi Sushi,POINT (-73.989555 40.5995836),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2813,node,5221431147,40.5880048,-73.9838172,,restaurant,La Piazza,POINT (-73.9838172 40.5880048),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3460,node,5581609456,40.6133502,-73.9962431,,restaurant,Tony Pepperoni,POINT (-73.9962431 40.6133502),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3914,node,5842360287,40.6131093,-74.0003816,,restaurant,Double Delight,POINT (-74.0003816 40.6131093),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4310,way,248841440,40.5834548,-73.9860992,Brooklyn,restaurant,Parkview Diner,POINT (-73.9860992 40.5834548),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4311,way,249004127,40.6139016,-73.9997256,Brooklyn,restaurant,Aurora Pizza,POINT (-73.9997256 40.6139016),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1952,node,4316449892,40.6156516,-74.0047062,,restaurant,Lioni Italian Heroes,POINT (-74.0047062 40.6156516),138,11228,0,Brooklyn,43080.0,43893024.7317224,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4111,node,5979751685,40.6284836,-74.016625,,restaurant,New Corner,POINT (-74.016625 40.6284836),138,11228,0,Brooklyn,43080.0,43893024.7317224,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4313,way,249026180,40.6120323,-74.009322,Brooklyn,restaurant,Outback Steakhouse,POINT (-74.009322 40.6120323),138,11228,0,Brooklyn,43080.0,43893024.7317224,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2023,node,4412752830,40.5903529,-74.0651142,,restaurant,Boardwalk Grill,POINT (-74.0651142 40.5903529),140,10305,0,Staten Island,41746.0,111441829.317708,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
2024,node,4412763304,40.5953104,-74.0630919,,restaurant,Seaside,POINT (-74.0630919 40.5953104),140,10305,0,Staten Island,41746.0,111441829.317708,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
2025,node,4412820120,40.5761334,-74.0828437,,restaurant,Toto's,POINT (-74.0828437 40.5761334),140,10305,0,Staten Island,41746.0,111441829.317708,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
2546,node,5031338511,40.5866526,-74.0916889,,restaurant,Park Bagels,POINT (-74.09168889999999 40.5866526),140,10305,0,Staten Island,41746.0,111441829.317708,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
4268,way,247646648,40.5891947,-74.0664669,,restaurant,Vanderbilt at South Beach,POINT (-74.06646689999999 40.5891947),140,10305,0,Staten Island,41746.0,111441829.317708,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
4269,way,247647769,40.5982758,-74.0797627,,restaurant,Nino's Restaurant,POINT (-74.0797627 40.5982758),140,10305,0,Staten Island,41746.0,111441829.317708,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
2026,node,4412952133,40.573093,-74.1077105,,restaurant,Moe's,POINT (-74.1077105 40.573093),150,10306,0,Staten Island,55602.0,174102872.04866,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
2027,node,4412952150,40.5754919,-74.1051637,,restaurant,Troy,POINT (-74.10516370000001 40.5754919),150,10306,0,Staten Island,55602.0,174102872.04866,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
2539,node,5022683304,40.5736264,-74.1165251,,restaurant,Pho Rainbow,POINT (-74.1165251 40.5736264),150,10306,0,Staten Island,55602.0,174102872.04866,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
2540,node,5022683519,40.5736255,-74.1160977,,restaurant,Cantina Mexicana,POINT (-74.1160977 40.5736255),150,10306,0,Staten Island,55602.0,174102872.04866,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
2547,node,5031339480,40.5731195,-74.1150264,,restaurant,Brioso Ristorante,POINT (-74.1150264 40.5731195),150,10306,0,Staten Island,55602.0,174102872.04866,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
